"","block","start_meter","end_meter","formation_start","release_end","line","buffer"
"13306","298_305_1",96468,96828,828,869.51209260658,"s12_s_1",1169.91658779845
"1948","298_305_1",96468,96828,2039.42868040503,2084.3062804047,"ir13_s_1",543.693719595302
"13372","298_305_1",96468,96828,2628,2669.51209260658,"s12_s_2",1422.83090097977
"485","298_305_1",96468,96828,4092.34299358635,4140.48219358641,"ice_s_1",287.517806413588
"13438","298_305_1",96468,96828,4428,4469.5120926066,"s12_s_3",858.358683131498
"2407","298_305_1",96468,96828,5327.87077573809,5374.56997573816,"re_s_1",264.858704666899
"1998","298_305_1",96468,96828,5639.42868040505,5684.30628040594,"ir13_s_2",208.036713181421
"836","298_305_1",96468,96828,5892.34299358736,5940.48219358742,"ic3_s_1",287.517806412579
"13504","298_305_1",96468,96828,6228,6269.5120926066,"s12_s_4",2658.3586831315
"3122","298_305_1",96468,96828,8927.87077573809,8974.56997573816,"re_s_2",517.7730178498
"1187","298_305_1",96468,96828,9492.34299358796,9540.48219358802,"ic3_s_2",NA
"13307","305_306_1",96828,97333,828,884.184752939284,"s12_s_1",1176.36392746556
"1949","305_306_1",96828,97333,2060.54868040484,2096.94793801591,"ir13_s_1",531.052061984088
"13373","305_306_1",96828,97333,2628,2684.18475293921,"s12_s_2",1431.19824064717
"486","305_306_1",96828,97333,4115.38299358639,4154.27309279864,"ice_s_1",273.726907201357
"13439","305_306_1",96828,97333,4428,4484.18475293923,"s12_s_3",866.726022798906
"2408","305_306_1",96828,97333,5350.91077573813,5388.28068592239,"re_s_1",272.267994483187
"1999","305_306_1",96828,97333,5660.54868040557,5696.947938017,"ir13_s_2",218.435055570393
"837","305_306_1",96828,97333,5915.38299358739,5954.27309279965,"ic3_s_1",273.726907200348
"13505","305_306_1",96828,97333,6228,6284.18475293923,"s12_s_4",2666.72602279891
"3123","305_306_1",96828,97333,8950.91077573813,8988.28068592164,"re_s_2",527.102307666353
"1188","305_306_1",96828,97333,9515.38299358799,9554.27309279967,"ic3_s_2",NA
"13308","306_307_1",97333,98683,855.150817087459,922.153502939345,"s12_s_1",1147.8991774654
"1950","306_307_1",97333,98683,2070.05268040475,2130.36043801597,"ir13_s_1",524.79037907149
"13374","306_307_1",97333,98683,2655.15081708746,2722.15350293897,"s12_s_2",1403.59749064743
"487","306_307_1",97333,98683,4125.7509935864,4190.7230927987,"ice_s_1",264.427724288774
"13440","306_307_1",97333,98683,4455.15081708748,4522.15350293898,"s12_s_3",839.125272799169
"2409","306_307_1",97333,98683,5361.27877573815,5424.73068592245,"re_s_1",245.321994483362
"2000","306_307_1",97333,98683,5670.05268040581,5730.36043801644,"ir13_s_2",195.39055557097
"838","306_307_1",97333,98683,5925.75099358741,5990.72309279971,"ic3_s_1",264.427724287765
"13506","306_307_1",97333,98683,6255.15081708748,6322.15350293898,"s12_s_4",2639.12527279917
"3124","306_307_1",97333,98683,8961.27877573815,9024.73068591924,"re_s_2",501.020307668767
"1189","306_307_1",97333,98683,9525.75099358801,9590.72309279727,"ic3_s_2",NA
"13309","307_308_1",98683,100013,870.994127939277,960.638217105923,"s12_s_1",1122.38447090998
"1951","307_308_1",98683,100013,2083.0226880159,2164.62292532465,"ir13_s_1",506.371202614586
"13375","307_308_1",98683,100013,2670.99412793924,2760.63821710534,"s12_s_2",1379.2618756933
"488","307_308_1",98683,100013,4139.90009279863,4228.10035168091,"ice_s_1",242.893776258346
"13441","307_308_1",98683,100013,4470.99412793925,4560.63821710535,"s12_s_3",814.619468817029
"2410","307_308_1",98683,100013,5375.25768592238,5461.67601152236,"re_s_1",221.346676494722
"2001","307_308_1",98683,100013,5683.02268801708,5764.62292532478,"ir13_s_2",175.277167474866
"839","307_308_1",98683,100013,5939.90009279964,6028.10035168191,"ic3_s_1",242.893776257339
"13507","307_308_1",98683,100013,6270.99412793925,6360.63821710535,"s12_s_4",2614.61946881655
"3125","307_308_1",98683,100013,8975.2576859219,9061.67601151748,"re_s_2",478.224081282537
"1190","307_308_1",98683,100013,9539.90009280002,9628.10035167803,"ic3_s_2",NA
"13310","308_309_1",100013,100623,908.962877939338,985.078265551861,"s12_s_1",1131.3569224641
"1952","308_309_1",100013,100623,2116.43518801596,2187.41350695377,"ir13_s_1",521.549370985228
"13376","308_309_1",100013,100623,2708.962877939,2785.07826555127,"s12_s_2",1391.27182724742
"489","308_309_1",100013,100623,4176.35009279869,4252.96280436721,"ice_s_1",256.0000735718
"13442","308_309_1",100013,100623,4508.96287793901,4585.07826555132,"s12_s_3",826.629420371121
"2411","308_309_1",100013,100623,5411.70768592244,5485.13845803049,"re_s_1",231.296729986034
"2002","308_309_1",100013,100623,5716.43518801652,5787.41350695389,"ir13_s_2",188.93658584581
"840","308_309_1",100013,100623,5976.3500927997,6052.96280436821,"ic3_s_1",256.000073570793
"13508","308_309_1",100013,100623,6308.96287793901,6385.07826555132,"s12_s_4",2626.62942036819
"3126","308_309_1",100013,100623,9011.70768591951,9085.13845802552,"re_s_2",491.211634772104
"1191","308_309_1",100013,100623,9576.35009279762,9652.96280436436,"ic3_s_2",NA
"13311","309_310_1",100623,100733,946.852578755389,991.264408224307,"s12_s_1",1158.63324955134
"1953","309_310_1",100623,100733,2149.89765777565,2193.37607794625,"ir13_s_1",553.47650080855
"13377","309_310_1",100623,100733,2746.8525787548,2791.26440822373,"s12_s_2",1421.59019704008
"490","309_310_1",100623,100733,4212.85460526381,4259.46742726809,"ice_s_1",287.385151486724
"13443","309_310_1",100623,100733,4546.85257875482,4591.26440822373,"s12_s_3",856.817390482121
"2412","309_310_1",100623,100733,5448.08179870585,5491.75257481497,"re_s_1",258.145082960791
"2003","309_310_1",100623,100733,5749.89765777576,5793.37607794637,"ir13_s_2",219.478527318444
"841","309_310_1",100623,100733,6012.85460526482,6059.4674272691,"ic3_s_1",287.385151485716
"13509","309_310_1",100623,100733,6346.85257875482,6391.26440822373,"s12_s_4",2656.81739047723
"3127","309_310_1",100623,100733,9048.08179870096,9091.75257481,"re_s_2",521.10203045092
"1192","309_310_1",100623,100733,9612.85460526092,9659.46742726525,"ic3_s_2",NA
"13312","310_311_1",100733,101448,968.66032878292,1100.07372517717,"s12_s_1",1069.57635144502
"1954","310_311_1",100733,101448,2169.6500766222,2307.76690029597,"ir13_s_1",460.893428486365
"13378","310_311_1",100733,101448,2768.66032878233,2900.07372517718,"s12_s_2",1334.32897337378
"491","310_311_1",100733,101448,4234.40269855096,4410.01843668651,"ice_s_1",158.64189209586
"13444","310_311_1",100733,101448,4568.66032878237,4700.07372517718,"s12_s_3",768.943513555126
"2413","310_311_1",100733,101448,5469.01723873231,5659.39077617009,"re_s_1",110.259300452239
"2004","310_311_1",100733,101448,5769.65007662233,5907.76690029598,"ir13_s_2",126.635798255986
"842","310_311_1",100733,101448,6034.40269855196,6210.01843668651,"ic3_s_1",158.64189209586
"13510","310_311_1",100733,101448,6368.66032878237,6500.07372517718,"s12_s_4",2568.94351355014
"3128","310_311_1",100733,101448,9069.01723872732,9259.39077617009,"re_s_2",375.011922378013
"1193","310_311_1",100733,101448,9634.4026985481,9810.01843668652,"ic3_s_2",NA
"13313","311_312_1",101448,102258,1074,1137.36573934542,"s12_s_1",1136.63426065458
"1955","311_312_1",101448,102258,2274,2343.2936456722,"ir13_s_1",530.706354327803
"13379","311_312_1",101448,102258,2874,2937.36573934542,"s12_s_2",1436.63426065458
"492","311_312_1",101448,102258,4374,4448.77488618785,"ice_s_1",225.225113812149
"13445","311_312_1",101448,102258,4674,4737.36573934543,"s12_s_3",896.634260654568
"2414","311_312_1",101448,102258,5634,5695.1911097716,"re_s_1",178.808890228397
"2005","311_312_1",101448,102258,5874,5943.29364567221,"ir13_s_2",230.706354327788
"843","311_312_1",101448,102258,6174,6248.77488618785,"ic3_s_1",225.225113812149
"13511","311_312_1",101448,102258,6474,6537.36573934543,"s12_s_4",2696.63426065457
"3129","311_312_1",101448,102258,9234,9295.1911097716,"re_s_2",478.808890228402
"1194","311_312_1",101448,102258,9774,9848.77488618789,"ic3_s_2",NA
"13314","312_313_1",102258,103488,1074,1178.32807590185,"s12_s_1",1095.67192409815
"1956","312_313_1",102258,103488,2274,2380.63850307358,"ir13_s_1",493.361496926416
"13380","312_313_1",102258,103488,2874,2978.32807590186,"s12_s_2",1395.67192409814
"493","312_313_1",102258,103488,4374,4489.51473062584,"ice_s_1",184.485269374157
"13446","312_313_1",102258,103488,4674,4778.32807590229,"s12_s_3",855.671924097708
"2415","312_313_1",102258,103488,5634,5734.51495286633,"re_s_1",139.48504713367
"2006","312_313_1",102258,103488,5874,5980.63850307327,"ir13_s_2",193.361496926728
"844","312_313_1",102258,103488,6174,6289.51473062584,"ic3_s_1",184.485269374157
"13512","312_313_1",102258,103488,6474,6578.32807590229,"s12_s_4",2655.67192409771
"3130","312_313_1",102258,103488,9234,9334.5149528646,"re_s_2",439.485047135398
"1195","312_313_1",102258,103488,9774,9889.5147306246,"ic3_s_2",NA
"13315","313_314_1",103488,104748,1121.66073934541,1218.82807590184,"s12_s_1",1107.58516977035
"1957","313_314_1",103488,104748,2326.41324567218,2416.27850307405,"ir13_s_1",505.382236271357
"13381","313_314_1",103488,104748,2921.66073934541,3018.82807590184,"s12_s_2",1412.350010286
"494","313_314_1",103488,104748,4431.17808618784,4528.39473062656,"ice_s_1",193.266008718861
"13447","313_314_1",103488,104748,4721.66073934542,4818.82807590285,"s12_s_3",860.926233868744
"2416","313_314_1",103488,104748,5679.75430977159,5773.39495286705,"re_s_1",153.018292805152
"2007","313_314_1",103488,104748,5926.4132456722,6016.27850307317,"ir13_s_2",214.899583114671
"845","313_314_1",103488,104748,6231.17808618784,6328.39473062656,"ic3_s_1",193.266008718861
"13513","313_314_1",103488,104748,6521.66073934542,6618.82807590285,"s12_s_4",2660.92623386874
"3131","313_314_1",103488,104748,9279.75430977159,9373.39495286303,"re_s_2",457.783133324847
"1196","313_314_1",103488,104748,9831.17808618787,9928.39473062303,"ic3_s_2",NA
"13316","314_315_1",104748,106478,1164.53879018757,1274.43521875896,"s12_s_1",1091.57442717169
"1958","314_315_1",104748,106478,2366.00964593065,2465.21278878898,"ir13_s_1",499.326001398596
"13382","314_315_1",104748,106478,2964.53879018757,3074.43521875896,"s12_s_2",1399.9389404382
"495","314_315_1",104748,106478,4474.37415919716,4581.7775877704,"ice_s_1",182.761202417537
"13448","314_315_1",104748,106478,4764.53879018794,4874.43521876076,"s12_s_3",846.482019819775
"2417","314_315_1",104748,106478,5720.91723858053,5826.77781001089,"re_s_1",139.231835919541
"2008","314_315_1",104748,106478,5966.00964593043,6065.21278878731,"ir13_s_2",209.161370409853
"846","314_315_1",104748,106478,6274.37415919716,6381.7775877704,"ic3_s_1",182.761202417537
"13514","314_315_1",104748,106478,6564.53879018794,6674.43521876076,"s12_s_4",2646.48201981832
"3132","314_315_1",104748,106478,9320.91723857907,9426.77781000372,"re_s_2",447.596349192558
"1197","314_315_1",104748,106478,9874.37415919628,9981.77758776373,"ic3_s_2",NA
"13317","315_316_1",106478,107958,1205.03879018755,1322.00664733037,"s12_s_1",1079.64299860075
"1959","315_316_1",106478,107958,2401.64964593112,2507.07564593238,"ir13_s_1",497.963144255174
"13383","315_316_1",106478,107958,3005.03879018756,3122.00664733037,"s12_s_2",1391.24751186751
"496","315_316_1",106478,107958,4513.25415919788,4627.44615919982,"ice_s_1",177.592630988679
"13449","315_316_1",106478,107958,4805.0387901885,4922.00664733284,"s12_s_3",837.79059124841
"2418","315_316_1",106478,107958,5759.79723858125,5872.4463814403,"re_s_1",129.203264490021
"2009","315_316_1",106478,107958,6001.64964593033,6107.07564593004,"ir13_s_2",206.178513267838
"847","315_316_1",106478,107958,6313.25415919788,6427.44615919982,"ic3_s_1",177.592630988679
"13515","315_316_1",106478,107958,6605.0387901885,6722.00664733284,"s12_s_4",2637.79059124466
"3133","315_316_1",106478,107958,9359.7972385775,9472.44638143045,"re_s_2",440.807777764261
"1198","315_316_1",106478,107958,9913.25415919471,10027.4461591904,"ic3_s_2",NA
"13318","316_317_1",107958,109548,1260.64593304467,1373.11379018749,"s12_s_1",1077.47014145856
"1960","316_317_1",107958,109548,2450.58393164605,2552.04993164726,"ir13_s_1",508.596001397419
"13384","316_317_1",107958,109548,3060.64593304468,3173.11379018749,"s12_s_2",1393.52322615423
"497","316_317_1",107958,109548,4566.63701634172,4676.50901634358,"ice_s_1",184.136916702823
"13450","316_317_1",107958,109548,4860.6459330464,4973.11379019068,"s12_s_3",840.066305534408
"2419","316_317_1",107958,109548,5813.18009572509,5921.50923858407,"re_s_1",129.074693060398
"2010","316_317_1",107958,109548,6050.58393164447,6152.04993164419,"ir13_s_2",214.587084697529
"848","316_317_1",107958,109548,6366.63701634172,6476.50901634358,"ic3_s_1",184.136916702823
"13516","316_317_1",107958,109548,6660.6459330464,6773.11379019068,"s12_s_4",2640.06630552751
"3134","316_317_1",107958,109548,9413.18009571819,9521.50923857132,"re_s_2",445.127777764086
"1199","316_317_1",107958,109548,9966.6370163354,10076.5090163313,"ic3_s_2",NA
"13319","317_318_1",109548,111068,1308.21736161608,1421.97093304461,"s12_s_1",1070.47585574484
"1961","317_318_1",109548,111068,2492.44678878945,2595.04421736211,"ir13_s_1",513.173144253979
"13385","317_318_1",109548,111068,3108.21736161609,3221.97093304462,"s12_s_2",1390.33465472652
"498","317_318_1",109548,111068,4612.30558777113,4723.4118734873,"ice_s_1",184.805488131183
"13451","317_318_1",109548,111068,4908.21736161849,5021.9709330485,"s12_s_3",836.877734106008
"2420","317_318_1",109548,111068,5858.84866715451,5968.41209572779,"re_s_1",124.034693059408
"2011","317_318_1",109548,111068,6092.4467887872,6195.04421735835,"ir13_s_2",217.261370412785
"849","317_318_1",109548,111068,6412.30558777113,6523.4118734873,"ic3_s_1",184.805488131183
"13517","317_318_1",109548,111068,6708.21736161849,6821.9709330485,"s12_s_4",2636.87773409642
"3135","317_318_1",109548,111068,9458.84866714492,9568.41209571227,"re_s_2",443.89349204985
"1200","317_318_1",109548,111068,10012.3055877621,10123.4118734723,"ic3_s_2",NA
"13320","318_319_1",111068,112548,1359.32450447321,1469.54236161602,"s12_s_1",1067.8787128883
"1962","318_319_1",111068,112548,2537.42107450433,2636.90707450551,"ir13_s_1",522.417429967696
"13386","318_319_1",111068,112548,3159.32450447321,3269.54236161602,"s12_s_2",1391.82608329887
"499","318_319_1",111068,112548,4661.3684449149,4769.08044491672,"ice_s_1",190.244059559614
"13452","318_319_1",111068,112548,4959.32450447633,5069.54236162058,"s12_s_3",838.369162677688
"2421","318_319_1",111068,112548,5907.91152429827,6014.0806671572,"re_s_1",123.340407344145
"2012","318_319_1",111068,112548,6137.42107450135,6236.90707450108,"ir13_s_2",224.461370413816
"850","318_319_1",111068,112548,6461.3684449149,6569.08044491672,"ic3_s_1",190.244059559614
"13518","318_319_1",111068,112548,6759.32450447633,6869.54236162058,"s12_s_4",2638.36916266521
"3136","318_319_1",111068,112548,9507.91152428579,9614.080667139,"re_s_2",447.287777763999
"1201","318_319_1",111068,112548,10061.368444903,10169.080444899,"ic3_s_2",NA
"13321","319_320_1",112548,113528,1408.18164733033,1509.56635534191,"s12_s_1",1070.84900487727
"1963","319_320_1",112548,113528,2580.41536021918,2674.44713615907,"ir13_s_1",533.734511171259
"13387","319_320_1",112548,113528,3208.18164733033,3309.5663553419,"s12_s_2",1398.70494671672
"500","319_320_1",112548,113528,4708.27130205862,4810.03323944789,"ice_s_1",198.148407886257
"13453","319_320_1",112548,113528,5008.18164733415,5109.56635534658,"s12_s_3",845.248026095409
"2422","319_320_1",112548,113528,5954.81438144199,6052.5037011342,"re_s_1",127.911659081306
"2013","319_320_1",112548,113528,6180.41536021551,6274.44713615462,"ir13_s_2",233.824165903999
"851","319_320_1",112548,113528,6508.27130205862,6610.03323944789,"ic3_s_1",198.148407886257
"13519","319_320_1",112548,113528,6808.18164733415,6909.56635534658,"s12_s_4",2645.24802608016
"3137","319_320_1",112548,113528,9554.81438142675,9652.5037011155,"re_s_2",455.76760092845
"1202","319_320_1",112548,113528,10108.271302044,10210.0332394301,"ic3_s_2",NA
"13322","320_321_1",113528,113808,1455.75307590174,1525.38549051248,"s12_s_1",1096.8927268501
"1964","320_321_1",113528,113808,2622.27821736258,2690.36191513871,"ir13_s_1",565.391160763028
"13388","320_321_1",113528,113808,3255.75307590174,3325.38549051247,"s12_s_2",1428.55438297556
"501","320_321_1",113528,113808,4753.93987348803,4827.39481651659,"ice_s_1",228.35825938964
"13454","320_321_1",113528,113808,5055.75307590623,5125.38549051704,"s12_s_3",875.097462354362
"2423","320_321_1",113528,113808,6000.48295287141,6069.2186484072,"re_s_1",153.05956895104
"2014","320_321_1",113528,113808,6222.27821735824,6290.36191513426,"ir13_s_2",263.577958353777
"852","320_321_1",113528,113808,6553.93987348803,6627.39481651659,"ic3_s_1",228.35825938964
"13520","320_321_1",113528,113808,6855.75307590623,6925.38549051704,"s12_s_4",2675.09746233642
"3138","320_321_1",113528,113808,9600.48295285347,9669.21864838849,"re_s_2",484.721225082181
"1203","320_321_1",113528,113808,10153.9398734707,10227.3948164988,"ic3_s_2",-10163.4948164988
"13558","320_321_1",113808,113528,63.8999999999995,103.540499999996,"s12_n_1",635.209499999987
"1835","320_321_1",113808,113528,738.749999999983,778.885499999962,"ir13_n_1",1085.01450000005
"13659","320_321_1",113808,113528,1863.90000000002,1903.54050000007,"s12_n_2",1760.35949999995
"13760","320_321_1",113808,113528,3663.90000000002,3703.54050000007,"s12_n_3",635.209499999974
"1885","320_321_1",113808,113528,4338.75000000004,4378.88550000009,"ir13_n_2",1085.01449999993
"13861","320_321_1",113808,113528,5463.90000000002,5503.54050000007,"s12_n_4",NA
"13323","321_322_1",113808,113868,1455.75307590174,1529.26376019144,"s12_s_1",1093.01445717115
"1965","321_322_1",113808,113868,2622.27821736258,2695.44620113121,"ir13_s_1",560.306874770532
"13389","321_322_1",113808,113868,3255.75307590174,3329.26376019143,"s12_s_2",1424.6761132966
"502","321_322_1",113808,113868,4753.93987348803,4832.94131032659,"ice_s_1",222.811765579642
"13455","321_322_1",113808,113868,5055.75307590623,5129.263760196,"s12_s_3",871.219192675405
"2424","321_322_1",113808,113868,6000.48295287141,6074.82327973849,"re_s_1",147.454937619748
"2015","321_322_1",113808,113868,6222.27821735824,6295.44620112675,"ir13_s_2",258.493672361279
"853","321_322_1",113808,113868,6553.93987348803,6632.94131032659,"ic3_s_1",222.811765579642
"13521","321_322_1",113808,113868,6855.75307590623,6929.263760196,"s12_s_4",2671.21919265747
"3139","321_322_1",113808,113868,9600.48295285347,9674.82327971978,"re_s_2",479.116593750894
"1204","321_322_1",113808,113868,10153.9398734707,10232.9413103088,"ic3_s_2",-10169.0413103088
"13557","321_322_1",113868,113808,63.8999999999995,89.6804999999977,"s12_n_1",649.069499999985
"1834","321_322_1",113868,113808,738.749999999983,765.025499999971,"ir13_n_1",1098.87450000004
"13658","321_322_1",113868,113808,1863.90000000002,1889.68050000004,"s12_n_2",1774.21949999997
"13759","321_322_1",113868,113808,3663.90000000002,3689.68050000004,"s12_n_3",649.069499999997
"1884","321_322_1",113868,113808,4338.75000000004,4365.02550000007,"ir13_n_2",1098.87449999995
"13860","321_322_1",113868,113808,5463.90000000002,5489.68050000004,"s12_n_4",NA
"503","322_331_1",113868,113893,4805.40731615604,4835.63673421703,"ice_s_1",1214.94106560204
"2425","322_331_1",113868,113893,6050.57779981907,6077.5232797385,"re_s_1",527.884036417539
"854","322_331_1",113868,113893,6605.40731615604,6635.63673421703,"ic3_s_1",3014.94106558334
"3140","322_331_1",113868,113893,9650.57779980038,9677.52327971979,"re_s_2",527.884036418414
"1205","322_331_1",113868,113893,10205.4073161382,10235.6367341992,"ic3_s_2",NA
"1416","330_331_1",113893,113953,474,520.328850000014,"ic3_n_1",433.671149999986
"3715","330_331_1",113893,113953,954,998.585999999983,"re_n_1",1275.41400000002
"1543","330_331_1",113893,113953,2274,2320.32885000006,"ic3_n_2",1753.67114999994
"1670","330_331_1",113893,113953,4074,4120.32884999988,"ic3_n_3",433.671150000124
"4251","330_331_1",113893,113953,4554,4598.58600000006,"re_n_2",206.821316155978
"504","330_331_1",113893,113953,4805.40731615604,4842.11673421704,"ice_s_1",1208.46106560203
"2426","330_331_1",113893,113953,6050.57779981907,6084.00327973851,"re_s_1",521.404036417529
"855","330_331_1",113893,113953,6605.40731615604,6642.11673421704,"ic3_s_1",3008.46106558333
"3141","330_331_1",113893,113953,9650.57779980038,9684.0032797198,"re_s_2",521.404036418404
"1206","330_331_1",113893,113953,10205.4073161382,10242.1167341992,"ic3_s_2",NA
"1415","329_330_1",113953,114401,474,517.169850000016,"ic3_n_1",1756.83014999998
"1542","329_330_1",113953,114401,2274,2317.16985000006,"ic3_n_2",1756.83014999994
"1669","329_330_1",113953,114401,4074,4117.1698499999,"ic3_n_3",688.237466156137
"505","329_330_1",113953,114401,4805.40731615604,NA,"ice_s_1",NA
"856","329_330_1",113953,114401,6605.40731615604,NA,"ic3_s_1",NA
"1207","329_330_1",113953,114401,10205.4073161382,NA,"ic3_s_2",NA
